UUID,10/16/2021,10/17/2021,10/18/2021,10/19/2021,10/20/2021,10/21/2021,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/28/21
fb6723d6-8b7e-4dc3-8005-b03851073c3c,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
6159b137-67c6-4907-8ce0-866852e315c3,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
34bb230c-5afe-4c01-935d-2b41ec8b024f,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
9e1e2570-6ac7-46f7-8217-e0fa1b3b8785,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
5642fb25-f2f0-4d24-87ab-663c642f496f,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
fb33da53-3f31-46b9-9bc8-b9515db72056,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
b406457a-3dd8-4893-8487-3ec2325cdc53,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
91cbfa1b-be6b-479c-bcc8-6ac810948ece,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
e05ecefd-1cd4-4235-be7f-bc97c6de1998,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
912bd6d2-1ea6-4b86-a2cc-ff251730c362,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
c2e10fbf-4ffa-437c-b9df-ec20df0f719d,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
4d629223-ffc8-4d35-90e7-ba84f5f872cf,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
3cb44b35-5377-4344-b7cd-fc2fbcc13fc7,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
03667498-5524-4721-bb1c-1c467c271f9f,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
ed959ad4-ceaa-43f7-b8f5-0854f5b4687e,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
61e89ebc-79cc-4de2-b4bc-037fe81d3410,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
a1c7b51e-efb3-4a14-af8d-3c82e186f79e,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
3ad9bff0-3d4b-450e-980b-9990950fbdc4,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
92ff5762-3e9d-4ee5-b948-fa646559a6a2,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
c4ae63ca-72f7-412c-9b14-318de3d8bf13,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
6729f417-e194-4eb4-a9ae-231a5e84e071,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
a66ac326-014a-49e9-a884-7d6b1b38ab3b,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
c8fd117f-2a20-4c9d-a569-49df2145a5e8,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
32bb0177-f842-4f14-87ef-cd6bd351d3d6,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
03af4909-9083-4e0d-81e9-e8f3d463d060,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
667bbc37-a75b-4eb3-88cb-94a406b84764,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
4abc5f5f-5b0e-4dc9-99a2-f60d0e2e4594,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
6e25a6bc-42cc-4abc-a0b5-4bc2ee4f6342,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
452d2196-6dd2-4503-b4fd-bfa5c7a07e43,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
f6920bd1-e968-40d5-b3e1-0c3f9a18b747,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
fa1711e7-d840-4f12-b066-b2b2113e3a92,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
e0901fc4-fe6d-486d-b0e4-a6b9e914f47f,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
73ea77e8-0e51-418c-b3bf-273f7482d0fe,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
a78ddfa3-7ea5-4b54-a1f9-e4ed27d2e26a,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
efe34dde-be68-4963-a6d0-a3f2c1cc2198,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
52c5d4f1-e686-44ae-830f-bfa3ffbc4c41,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
10468c4d-8957-45cf-b254-b9fb4c5b1e54,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
e238d9ed-555e-48d8-bfa0-4abb27ab2b2b,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
dec3c747-0b42-4c53-8a37-a59aebc78942,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
f4953b5b-2e65-4716-841d-c7ae7fc3c55d,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
76924df4-bee9-443d-85f9-c4b8e4da4525,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
0e7d8eb6-88fc-4237-ad7b-873969faad2f,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
2dfd46cf-a49b-44e1-89c6-309942788570,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
8b9cf919-3559-40ef-b26b-d22973569ec2,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
18053c44-e012-4eec-bd2e-d09aa311cd45,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
67be3cf5-c2d2-464f-8840-bb6e07c80ac9,na,na,na,na,na,na,na,na,na,na,In Stock,In Stock
b32f3977-732f-4f7a-96e7-143efab13e0d,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
3a521b04-18f6-4148-9458-18b8ec447e10,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
e9319ec6-d7f2-4d21-831b-6bc86e2aafb8,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
b5469163-3bd0-437e-befb-259eedd02d23,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
afdf5e64-c563-4cd2-951e-08be2a68036a,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
d048547e-2f01-40ea-8526-28ab9f43093a,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
c464aef0-a907-4a6e-b69e-3cdd243bd226,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
9332c98d-cead-4eff-87fc-7a19fb0ee11e,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
540985dc-9b9b-4fad-8f25-90d66b612fdb,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
8614c5de-95b5-4aa1-b07d-a17032cd5599,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
cc639917-20b9-4963-b9ef-2f6d0f006143,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
9baccd46-ed23-4107-9ef5-ba3136a6e1d6,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
c0f3a286-401e-4678-938c-8b1842fc0741,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
742dd328-913e-4f6b-805a-a852967439a8,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
4125d4da-67aa-4ed4-82b8-4a068a1d19ef,na,na,na,na,na,na,na,na,na,na,CHECK_STORES,CHECK_STORES
0d0da157-c7cb-4865-bab9-f28f3c7742f3,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
e005c9ac-98cb-4004-a463-96ea6974a181,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
b53d3e71-a46f-4236-8c4e-4f6804cdb7c3,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
775c4aaa-9e71-45b1-9b93-6f8bec6da59e,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
72f71851-0e86-4a32-8bf9-b2ef919a08ff,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
3322e8a2-353c-4fb2-b908-5bd51f01d491,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
4fedc217-6712-46e8-9389-7369a05abf21,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
68425c63-a3a1-45c5-b09e-432b46dc9ade,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
227ec984-2682-49a4-a51e-2a1ff53c48a4,na,na,na,na,na,na,na,na,na,na,SOLD_OUT,SOLD_OUT
